get-sapi-margin-repay,margin_repay_record,True
get-sapi-margin-interesthistory,margin_interest_history,True
get-sapi-margin-forceliquidationrec,margin_force_liquidation_record,True
get-sapi-margin-account,margin_account,True
get-sapi-margin-order,margin_order,True
get-sapi-margin-openorders,margin_open_orders,True
delete-sapi-margin-openorders,margin_open_orders_cancellation,True
get-sapi-margin-allorders,margin_all_orders,True
get-sapi-margin-mytrades,margin_my_trades,True
get-sapi-margin-maxborrowable,margin_max_borrowable,True
get-sapi-margin-maxtransferable,margin_max_transferable,True
post-sapi-margin-isolated-transfer,isolated_margin_transfer,True
get-sapi-margin-isolated-transfer,isolated_margin_transfer_history,True
get-sapi-margin-isolated-account,isolated_margin_account,True
get-sapi-margin-isolated-pair,isolated_margin_pair,True
get-sapi-margin-isolated-allpairs,isolated_margin_all_pairs,True
post-sapi-bnbburn,toggle_bnbBurn,True
get-sapi-bnbburn,bnbBurn_status,True
get-sapi-margin-interestratehistory,margin_interest_rate_history,True
post-sapi-margin-order-oco,new_margin_oco_order,True
delete-sapi-margin-orderlist,cancel_margin_oco_order,True
get-sapi-margin-orderlist,get_margin_oco_order,True
get-sapi-margin-allorderlist,get_margin_oco_orders,True
get-sapi-margin-openorderlist,get_margin_open_oco_orders,True
delete-sapi-margin-isolated-account,cancel_isolated_margin_account,True
post-sapi-margin-isolated-account,enable_isolated_margin_account,True
get-sapi-margin-isolated-accountlimit,isolated_margin_account_limit,True
get-sapi-margin-crossmargindata,margin_fee,True
get-sapi-margin-isolatedmargindata,isolated_margin_fee,True
get-sapi-margin-isolatedmargintier,isolated_margin_tier,True
get-sapi-margin-ratelimit-order,margin_order_usage,True
get-sapi-margin-dribblet,margin_dust_log,True
get-sapi-margin-tradecoeff,summary_of_margin_account,True
get-sapi-margin-crossmargincollateralratio,cross_margin_collateral_ratio,False
get-sapi-margin-exchange-small-liability,get_small_liability_exchange_coin_list,True
get-sapi-margin-exchange-small-liability-history,get_small_liability_exchange_history,True
get-sapi-margin-next-hourly-interest-rate,get_a_future_hourly_interest_rate,True
get-sapi-margin-dust,get_assets_that_can_be_converted_into_bnb,True
post-sapi-margin-dust,dust_transfer,True
post-sapi-margin-max-leverage,adjust_cross_margin_max_leverage,True
get-api-ping,ping,False
get-api-time,time,False
get-api-exchangeinfo,exchange_info,False
get-api-depth,depth,False
get-api-trades,trades,False
get-api-historicaltrades,historical_trades,False
get-api-aggtrades,agg_trades,False
get-api-klines,klines,False
get-api-uiklines,ui_klines,False
get-api-avgprice,avg_price,False
get-api-ticker-24hr,ticker_24hr,False
get-api-ticker-price,ticker_price,False
get-api-ticker-bookticker,book_ticker,False
get-api-ticker,rolling_window_ticker,False
get-sapi-mining-pub-algolist,mining_algo_list,False
get-sapi-mining-pub-coinlist,mining_coin_list,False
get-sapi-mining-worker-detail,mining_worker,True
get-sapi-mining-worker-list,mining_worker_list,True
get-sapi-mining-payment-list,mining_earnings_list,True
get-sapi-mining-payment-other,mining_bonus_list,True
get-sapi-mining-statistics-user-status,mining_statistics_list,True
get-sapi-mining-statistics-user-list,mining_account_list,True
post-sapi-mining-hash-transfer-config,mining_hashrate_resale_request,True
post-sapi-mining-hash-transfer-config-cancel,mining_hashrate_resale_cancellation,True
get-sapi-mining-hash-transfer-config-details-list,mining_hashrate_resale_list,True
get-sapi-mining-hash-transfer-profit-details,mining_hashrate_resale_details,True
get-sapi-mining-payment-uid,mining_account_earning,True
get-sapi-nft-history-transactions,nft_transaction_history,True
get-sapi-nft-history-deposit,nft_deposit_history,True
get-sapi-nft-history-withdraw,nft_withdraw_history,True
get-sapi-nft-user-getasset,nft_asset,True
get-sapi-pay-transactions,pay_history,True
get-sapi-portfolio-account,portfolio_margin_account,True
get-sapi-portfolio-collateralrate,portfolio_margin_collateral_rate,True
get-sapi-portfolio-pmloan,portfolio_margin_bankruptcy_loan_amount,True
post-sapi-portfolio-repay,portfolio_margin_bankruptcy_loan_repay,True
get-sapi-portfolio-interest-history,query_classic_portfolio_margin_negative_balance_interest_history,True
get-sapi-portfolio-asset-index-price,query_portfolio_margin_asset_index_price,False
post-sapi-portfolio-auto-collection,fund_auto_collection,True
post-sapi-portfolio-bnb-transfer,bnb_transfer,True
post-sapi-portfolio-repay-futures-switch,change_auto_repay_futures_status,True
get-sapi-portfolio-repay-futures-switch,get_auto_repay_futures_status,True
post-sapi-portfolio-repay-futures-negative-balance,repay_futures_negative_balance,True
post-sapi-portfolio-asset-collection,fund_collection_by_asset,True
get-sapi-rebate-taxquery,rebate_spot_history,True
get-sapi-simple-earn-flexible-list,get_simple_earn_flexible_product_list,True
get-sapi-simple-earn-locked-list,get_simple_earn_locked_product_list,True
post-sapi-simple-earn-flexible-subscribe,subscribe_flexible_product,True
post-sapi-simple-earn-locked-subscribe,subscribe_locked_product,True
post-sapi-simple-earn-flexible-redeem,redeem_flexible_product,True
post-sapi-simple-earn-locked-redeem,redeem_locked_product,True
get-sapi-simple-earn-flexible-position,get_flexible_product_position,True
get-sapi-simple-earn-locked-position,get_locked_product_position,True
get-sapi-simple-earn-account,simple_account,True
get-sapi-simple-earn-flexible-history-subscriptionrecord,get_flexible_subscription_record,True
get-sapi-simple-earn-locked-history-subscriptionrecord,get_locked_subscription_record,True
get-sapi-simple-earn-flexible-history-redemptionrecord,get_flexible_redemption_record,True
get-sapi-simple-earn-locked-history-redemptionrecord,get_locked_redemption_record,True
get-sapi-simple-earn-flexible-history-rewardsrecord,get_flexible_rewards_history,True
get-sapi-simple-earn-locked-history-rewardsrecord,get_locked_rewards_history,True
post-sapi-simple-earn-flexible-setautosubscribe,set_flexible_auto_subscribe,True
post-sapi-simple-earn-locked-setautosubscribe,set_locked_auto_subscribe,True
get-sapi-simple-earn-flexible-personalleftquota,get_flexible_personal_left_quota,True
get-sapi-simple-earn-locked-personalleftquota,get_locked_personal_left_quota,True
get-sapi-simple-earn-flexible-subscriptionpreview,get_flexible_subscription_preview,True
get-sapi-simple-earn-locked-subscriptionpreview,get_locked_subscription_preview,True
get-sapi-simple-earn-flexible-history-ratehistory,get_rate_history,True
get-sapi-simple-earn-flexible-history-collateralrecord,get_collateral_record,True
get-sapi-staking-productlist,staking_product_list,True
post-sapi-staking-purchase,staking_purchase_product,True
post-sapi-staking-redeem,staking_redeem_product,True
get-sapi-staking-position,staking_product_position,True
get-sapi-staking-stakingrecord,staking_history,True
post-sapi-staking-setautostaking,staking_set_auto_staking,True
get-sapi-staking-personalleftquota,staking_product_quota,True
post-sapi-sub-account-virtualsubaccount,sub_account_create,True
get-sapi-sub-account-list,sub_account_list,True
get-sapi-sub-account-assets,sub_account_assets,True
get-sapi-capital-deposit-subaddress,sub_account_deposit_address,True
get-sapi-capital-deposit-subhisrec,sub_account_deposit_history,True
get-sapi-sub-account-status,sub_account_status,True
post-sapi-sub-account-margin-enable,sub_account_enable_margin,True
get-sapi-sub-account-margin-account,sub_account_margin_account,True
get-sapi-sub-account-margin-accountsummary,sub_account_margin_account_summary,True
post-sapi-sub-account-futures-enable,sub_account_enable_futures,True
post-sapi-sub-account-futures-transfer,sub_account_futures_transfer,True
post-sapi-sub-account-margin-transfer,sub_account_margin_transfer,True
post-sapi-sub-account-transfer-subtosub,sub_account_transfer_to_sub,True
post-sapi-sub-account-transfer-subtomaster,sub_account_transfer_to_master,True
get-sapi-sub-account-transfer-subuserhistory,sub_account_transfer_sub_account_history,True
get-sapi-sub-account-futures-internaltransfer,sub_account_futures_asset_transfer_history,True
post-sapi-sub-account-futures-internaltransfer,sub_account_futures_asset_transfer,True
get-sapi-sub-account-spotsummary,sub_account_spot_summary,True
post-sapi-sub-account-universaltransfer,sub_account_universal_transfer,True
get-sapi-sub-account-universaltransfer,sub_account_universal_transfer_history,True
get-sapi-sub-account-futures-account,sub_account_futures_account,True
get-sapi-sub-account-futures-accountsummary,sub_account_futures_account_summary,True
get-sapi-sub-account-futures-positionrisk,sub_account_futures_position_risk,True
get-sapi-sub-account-sub-transfer-history,sub_account_spot_transfer_history,True
post-sapi-sub-account-blvt-enable,sub_account_enable_leverage_token,True
post-sapi-managed-subaccount-deposit,managed_sub_account_deposit,True
get-sapi-managed-subaccount-asset,managed_sub_account_assets,True
post-sapi-managed-subaccount-withdraw,managed_sub_account_withdraw,True
post-sapi-sub-account-subaccountapi-iprestriction,sub_account_update_ip_restriction,True
get-sapi-sub-account-subaccountapi-iprestriction,sub_account_api_get_ip_restriction,True
delete-sapi-sub-account-subaccountapi-iprestriction-iplist,sub_account_api_delete_ip,True
get-sapi-managed-subaccount-accountsnapshot,managed_sub_account_get_snapshot,True
get-sapi-managed-subaccount-transfer-history,managed_sub_account_investor_trans_log,True
get-sapi-managed-subaccount-querytranslogfortradeparent,managed_sub_account_trading_trans_log,True
get-sapi-managed-subaccount-deposit-address,managed_sub_account_deposit_address,True
get-sapi-sub-account-assets,query_sub_account_assets,True
post-sapi-sub-account-eoptions-enable,enable_options_for_sub_account,True
get-sapi-sub-account-transaction-statistics,query_sub_account_transaction_statistics,True
get-sapi-managed-subaccount-query-trans-log,query_managed_sub_account_transfer_log,True
get-sapi-managed-subaccount-info,query_managed_sub_account_list,True
get-sapi-managed-subaccount-marginasset,query_managed_sub_account_margin_asset_details,True
get-sapi-managed-subaccount-fetch-future-asset,query_managed_sub_account_futures_asset_details,True
get-sapi-sub-account-futures-positionrisk,futures_position_risk_of_sub_account,True
get-sapi-sub-account-futures-accountsummary,summary_of_sub_account_s_futures_account,True
get-sapi-sub-account-futures-account,detail_on_sub_account_s_futures_account,True
post-api-order-test,new_order_test,True
post-api-order,new_order,True
delete-api-order,cancel_order,True
delete-api-openorders,cancel_open_orders,True
get-api-order,get_order,True
